comment_text,is_toxic
In the meanwhile the text about Himara being predominantly Greek is just provocative and unrelated to this article. I want that removed as it is just there to confuse and misinform the public. Predominantly means more than 50%. If this can be proven I will rest my case.,0
You can't badmouth a place until you've been there. It seems like you've never been to Morganton and are making very wide generalizations.,0
"Consider it done 
Actually my pc is caught up with severe virus attack and makes me kind of lazy. My preparation to get a to university is also bothering a little bit. Anyway, I will take initiatives to comply what you've asked for. Not sure about the deadline though, but I'll do them ASAP. Take my hearthest regards",0
"I expect my articles to be treated sensitively. 

I am a man who holds very fast to a principle of being open, but objective in writing my articles. If people want to criticise my articles, why don't they leave a posting on the talk page of the relevant article, instead of going ahead & vandalising it? - ( )",0
"""

WikiProject SpongeBob SquarePants May 2007 Newsletter

 WikiProject SpongeBob SquarePants Newsletter May 2007 Volume 1, Issue 9


{| style=""""border-spacing:8px;margin:0px -8px"""" width=""""100%""""
|class=""""MainPageBG"""" style=""""width: 45%; border:1px solid #cef2e0; background-color:#f5fffa; vertical-align:top;color:#000""""|

 AboutThe WikiProject SpongeBob SquarePants newsletter is a monthly newsletter regarding the project.  writes and publishes it. If you are interested in helping with the newsletter, please see the WikiProject's talkpage. Interviews was interviewed regarding the project. His responses are as follows:
1. What is the WikiProject best at?
Letting members know how to help
2. What could the WikiProject improve upon?
More talking between Users about articles
3. What are some guidelines you believe the editors of SpongeBob SquarePants articles should follow?
Standard Wiki
4. Where do you help the Project and/or SpongeBob SquarePants articles the most?
Watch for errors in the Trivia
5. List additional comments/concerns/suggestions here.
Spongebob p-owns!

Sign up if you would like to be interviewed for the newsletter. Sign ups and details are here. Assessment ScaleYou will see Assessment scale information on each of the SpongeBob SquarePants article talk pages. The article will be rated according to the Assessment scale. Please consider looking at the status of the article to improve it. If the article has changed and the rating is outdated, you can change it or bring it up on the WikiProject talkpage.

We are trying to improve these articles, hopefully bring some to good or featured status. We would like your help reaching this goal. We are currently working on SpongeBob SquarePants, Krusty Krab, and Bikini Bottom. Please help us improve these articles, based on the peer reviews and your knowledge of Wikipedia featured articles.

|class=""""MainPageBG"""" style=""""width: 45%; border:1px solid #cedff2; background-color:#f5faff; vertical-align:top""""|
{| width=""""100%"""" cellpadding=""""2"""" cellspacing=""""5"""" style=""""vertical-align:top; background-color:#f5faff""""
! Project objectives
|-
|style=""""color:#000""""|
Episode Pages:
Infoboxes need to be completed on each episode article. All infoboxes have been completed on the season one and two articles. See here.
A screenshot of each title card for each episode needs to be complete on each episode article to improve it.
Please try to help incorporate all trivia into the rest of t",0
"Sock-puppet  

Sock-puppet of the Metropolitan Police.",0
"""

 Re: You got me here 

Yeah, that was indeed funny. I'm not from an English-speaking country, so at first I thought """"that's a very strange name, indeed"""", but I figured it out almost immediately upon clicking the link. I forgot to introduce myself, I'm doing a GA review of DKP and I've currently placed the article on hold due to a few minor things that have to be sorted out.   """,0
"Clue bot 3 

I have that obsessive disorder thing, were I like to keep things clean, and cluebot3 is working with me towards that, I like to keep him set to one hour, that is...if you post anything here clue bot will come after one hour and clean it up. I recognise that in situations or high volume comments that that could be an issue, perhaps I will add a note, explaining the situation. 

If you leave a comment here, cluebot3 will come after one hour and archive your comment. Thank you for commenting. (  )

Regarding the situation yesterday and today about NPA and civility, I just want to say that I am ok about everything. I was kind of making a statement, all comments from today are appreciated. I would like to see the wikipedia move forward with as much respect for each other as we can muster, all respect to everyone.(  )",0
this guy is a dirty jew213.152.254.36,1
"I'm not sure who told you that, but it's not true.  The U.S. imports 12 million barrels of oil each day, and exports 5 million.  Vietnam is a net exporter of oil, and you'll have to do your own homework on the other two (but I'll tell you none of the three you mention is in the top 15 list of oil importers or consumers).  Start here: Petroleum#Petroleum_by_country if you want to see the sources.  It all comes from the CIA, not some commie plot machine.  Now, please refer to wp:talk to see the policy telling us that article talk pages are for discussing ideas that can be incorporated into the article, rather than general forums.",0
"""

Category:Connecticut articles missing geocoordinate data
  The Working  Barnstar For putting geocoordinates on hundreds of WikiProject Connecticut articles, I am happy to present Pi.1415926535 with this award! Thanks for all your hard work!    
I also invite you to join the WikiProject Connecticut, if you like! Best,   """,0
"I think mucha lucha is the most homosexual show i've ever witnessed in my life. Yep, even more than Borat. I mean, who in the right mind would want to watch a bunch of beaners wrestle? What the fuck is that.",1
u r sooooooooooooo gay,1
"I think this page should include a reference to the important free Go-playing program GNU Go.

In the absence of Wikipedia pages describing Go++, Many Faces of Go and GNU Go, why not provide external links to pages describing these programs?",0
"Re: Portal:Poland 

Hi Szafranpl and welcome to Wikipedia! I've taken the liberty to reword your edit so that it conforms to the general format used here, but otherwise it's a great addition to the portal. I didn't know Poland was so strong in gliding, so I'm glad to see those results here. I'm also happy that someone has finally added something to the portal, because most of the time it's just me maintaining it, so I may inadvertently bias the portal towards my personal preferences. Thanks a lot and hope to see more of your edits! — (talk)",0
"And btw, if you look at the history of the Bert Bell article, I ran it up to 118k and have now backed it down to 59k bytes, I will gun for 75k on Robeson without prejudice. Robeson is far more complex than Bell.",0
. Please see Bellemain et al. 2008,0
"""

 Concerning DIREKTOR's and Novangelis' vandalism of my edits on Macro-evolution 

Why are you guys trolling? Direktor: How is it an invented term to say """"macro-evolutionary biologists"""" WHEN THAT IS WHAT IS BEING REFERRED TO ON THE MACROEVOLUTION PAGE? Can you get any more absurd? Was """"biologists"""" in references to CREATIONIST BIOLOGISTS? OF COURSE NOT, and yet in keeping with a weasel, you would have it so that people think """"biologists"""" are only those who support MACRO-EVOLUTION. Second, what does it matter even if it were an """"invented term"""", is that a sin? Is that forbidden in Wikipedia? Third, IT'S A PHRASE pointing out to what type of biologists are being referred to, and there is no law in Wikipedia and it is no sin, to clarify. Fourth, I already stated why I was removing, as I said in the notes, certain references which were not relevant. Fifth: what does the fact that the mainstream (and it was also left out the """"scientific community"""" mentioned was the MAINSTREAM one (again with the weasel-wording and bigotry) have to do with CRITICISMS of macro-evolution? NOTHING, it's distracting propaganda used to distract any reader from focusing on the criticisms and to instead focus on THE ALLEGED CONSENSUS, and as administrators in Wikipedia love to point out only when it is convenient: """"the truth is not determined by consensus"""". Can you answer my points? NO you can't Mr. LOLz, all you can do is repeat and divert those who input the truth to the talk page, to delay endlessly any progress, with the pretense of """"the encyclopedia anyone can edit"""" and """"truth isn't determined by consensus"""". The first immature remark you left in your first reversion of my edit shows what kind of mind you have, your level of maturity, and your true concern for facts: none. All you can do is make insults, mere claims based on your feelings, while disregarding any reasons anyone gives you if they don't agree with your feelings. """,0
"Headline text 
Someone edit this and give me a civilrights INCIDENT! I gotta project ta do!",0
""", 31 December 2015 (UTC)
 They are difficult to understand out of context (and the context involves other articles).  It'll take me time, but I'll be putting together the diffs and the context for a case against them both over the next few months.  🍁 ¡gobble! 10:21""",0
"""
 I actually wrote both first and the second of your suggestions. Either one is fine with me.  I originally titled the article """"Muslim Mafia"""", but changed it to """"Muslim Mafia (book)"""" after someone suggested it in the AFD.   """,0
If you have a chance to read this you should instead of acting like a dick...i have faith that you can do this...the easiest way...stop acting like a dick and BTW happy new year to you.,1
"Felisa Rincon 

Tony,
I just made a small edit in the Felisa Rincon de Gautier article. Please let me know if it works.
All best, Nelson",0
"Added content 

I have added a few things...

Sheree Martin (Chick in the Chair) is a known and regular caller. (And my cousin!)
Added a couple of names for Shelly's hubby.
Added content about the Grand-A-Day giveaway. 
Added content about Bud Schlitz.",0
"info for your curiosity

Credibility_node_ue",0
"April 2012 (UTC)

Hey's off his block & right back to the same behavior. See his contribs for today.   16:56, 4",0
"""

 Pranks ≠ Fraud 

The word """"fraudulently,"""" an accurate characterization of the acts being committed, has been repeatedly removed.  Pranks ≠ Fraud, and these are acts of fraud, which should be taken seriously. 206.124.6.222  """,0
was vandilising come to my house and ill show u what vandilising really,0
Wikipedia:Deceased Wikipedians.,0
Brown rice (see Protein combining). This is just an example of one vegetable source of dietary protien. Although I suspect most would find such a diet monotonous. (t),0
"Hey static, piss off because i provided proof with a link now stop changing every single edit i make you little fairy.",1
"""

Unfounded comments? Griffin is by common consent a white supremacist and an expert self promoter. I admit his mum probably didn't write his article though. I'm reverting you, of course - I have no choice after you have said what you have just said - your obvious bias must be fought. And peer reviews do NOT mean an article cannot be improved. They don't rubber stamp anything, far from it.

You now have replaced the totally un-referenced line """"Since he became the leader of the BNP several educational institutions have invited him to speak on political radicalism, multiculturalism, and BNP policy."""" I am sure that line did not pass the peer review, so don't be so select.    """,0
"Hello 

Hello you cock-sucking shit-eating mother-fucking bitch",1
"""
 Read your """"sources"""". Their tone, content, and provenance says more about context than I can ever argue in a comment.  (talk) """,0
Here is his Facebook wall where you can keep up with him. http://www.facebook.com/help/#!/profile.php?id=100002283868363&sk;=wall,0
"Turkey Wikiproject TERRORIST 
The terrorist can't support Turkey wikiproject, can't neutral.",0
"""

Speedy deletion of Oliver gamblin
 A tag has been placed on Oliver gamblin requesting that it be speedily deleted from Wikipedia. This has been done under section A7 of the criteria for speedy deletion, because the article appears to be about a person or group of people, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not indicate the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable, as well as our subject-specific notability guideline for biographies. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page that has been nominated for deletion (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. Lastly, please note that if the article does get deleted, you can contact one of these admins to request that a copy be emailed to you.    """,0
"""::::::::::Again, with the ad hominems? Someone should program an """"ad hominem generator"""" to make it easier (something along the lines of the postmodernism generator).

According to, er, Wikipedia: """"A straw man... is a type of argument and is an informal fallacy based on misrepresentation of an opponent's position.""""

Do Confer, et al., suggest that critics misrepresent evolutionary psychology?  They do.  In the abstact: """"Some of the controversy stems... from misunderstandings about the logic of evolutionary psychology..."""" And in the body of the paper: some critiques are based on """"...misunderstandings and mischaracterizations.""""  Straw man args.  About as unimpressive as ad hominems...   

""",0
"Dawood Ibrahim 
The debate over whether to have the NPOV tag has ended. I made some minor changes and all parties agreed that it had been neutralized. Thanks for your input nonetheless.  00:03, August 1, 2005 (UTC)",0
"MaoJin mail address 

I noticed that this very minute.  Excellent idea.  It'l be easier to IM and e-mail him than to go tit-for-tat on the talk page.  Poor kid really wants to do the right thing and someone else on his proxies keeps hitting him with collateral damage. -",0
"""

Nevermind. I'm positive. The """"Older Hero Boy"""" is the narrator, which is Tom Hanks. It's fine as is, but the wording could maybe be clarified a bit better. 2 """,0
"""
I say """"Vee Dee Pow"""" D -andy""",0
"""protected|answered=yes}}

 Good Article Progress... 

There are several great Disney character articles on Wikipedia, but very few of them are classified GA. I am really trying to transform Belle into a good article, like Ariel from The Little Mermaid...how am I doing so far? Thoughts? Suggestions? I know the article is no where near nomination status...I would just like a few guidelines.

Just a thought but other minor films that she appeared in could be merged down in one section with a few mentions about the films without going into huge detail about them. Something like she's appeared in spin-off films regarding the character, something like that you know? Doesn't need a subsection for each movie it makes the article clunky. All of her appearances don't have to be put into such great detail; like the Kingdom Hearts info goes too far into the it, just a short summary would suffice. And I'm sure that you're aware that the article needs more info on the character's cultural impact, stuff like that. The information on the development seems, okay same amount in the Ariel article so there's that. I'd suggest getting rid of the list of Broadway Actresses it's kind of an eye sore, just a thought. Or put it to prose Yum. 

Another thing I noticed while I was editing the page, there are a lot of references to IMDB (the whole production cast and stuff like that, you used IMDB) when there are a lot of other options. The film usually has documentaries on production where you can get that info; that's where I got a lot of info when writing the Ariel article, and the commentaries are useful too. What I'm saying is that there's a tone of info on this character out there (the Blu-Ray has a tone of extras and documentaries that could be of use). And if you don't own the dvds or whatever I'd assume YouTube could be of service. And when you're citing your sources remember to put the original date that the information was published and all the access date stuff too. But it's going to take a while Yum. 

Believe it or not, I have actually been trying to use sources other than IMDb. The majority of my character development information came from other online sources. As for film and production documentaries, I am still new on learning how to source those, but I will look into it. And I always thought the """"date"""" section in the source template was meant for the date that you found the information. Thanks for letting me know!   

 Belle's eye color 

First off, there are no evidence that Belle's eyes are brown, just like there are no evidence that Aurora's eyes are blue. The movies, the Disney Princess website, the franchise and merchandise, and official artwork all depict Belle with hazel eyes and Aurora with violet eyes. And saying that there's only one person in the entire world who believes Belle's eyes are hazel is ridiculous. Search the internet, the people who believe her eyes are hazel are way more than the people who believe her eyes are brown.

People who claim her eyes are brown have no evidence to back that up. An article with an interview with the voice actress is not a good evidence, it's just a bunch of words. What evidence does the voice actress herself have to back up what she's saying?! It can't be any of the movies, they tell a different story.

A quote from the actress - """"She was also the first brown-eyed princess, the rest had blue eyes. She had a quirkiness and an oddness about her so many girls identified with Belle because they feel there is a part of her that is like them.""""

There are THREE lies buried in that first sentence; 1) Snow White was the first brown-eyed princess, not someone else. 2) Not all of the previous Princesses have blue eyes; Snow White has brown eyes and Aurora has violet eyes - that's half (2 out of 4) of the Princesses that do not have blue eyes. And 3) Belle's eyes are not brown as the movies themselves and other stuff will show you.

There's nothing wrong with articles as long as they don't condradict anything, but Paige O'Hara's words contradicted not one, but THREE things about the Disney Princesses.",0
"I was not aware I was under a total revert ban. Please advise for next time how long I have to wait until, if at all, I can revert again. Those articles' issues are unresolved, after all, and as long as there is no content arbitration system that's what you have to do unfortunately if you don't want to let the wrong things stand. And I don't really see what the point of an additional waiting time is. I thought the block itself was supposed to be the timeout, now I can't even do one revert on an article afterwards? The report this is based on was obviously by a user who has stalked me for weeks and completely dishonest, noting I just came back from a 72-hour block when he himself did just come back from the same block and the first thing he did was to get me blocked again. A more constructive solution of this would be a long-term block of Darkness Shines for his obnoxious behaviour. At the very least you should watch his edits and also block him for a week if he does a single revert.",0
THIS IS EXACTLY WHAT IM TALKING ABOUT,0
"""

 Luton's ranking 
The article mentions Luton being lowest rank winners at 92nd.  That would be their league """"ranking"""", but given that the trophy is only open to the bottom half of the entire league system, there would never be a number 1 ranked winner? Wouldn't a ranking of 48 be better?""",0
"Hey! Glad to see you're okay. As for proof that people have been defining 'vestigial' with still being able to have some functions (that could have been worded better) since the theory  began, take a look at the sources I added to the Vestigial structures article. Darwin, Weismann and Wiedersheim (who is credited with coining the term 'vestigial' to refer to them) all used it in this way right from the beginning, in the 19th century. So it isn't a redefinition of the term to match a discovery of function, it has always meant this. Hope this helps, but I suspect you will still disagree.",0
"So the Emmy's don't list her as an official winner ... because, why? Was she a secret winner? The only Emmy winner without a trail?99.135.169.168",0
"SUCK MY ASSHOLE, YOU HAVE LESS OF A LIFE THAN ME! FUCK A HORSE YOU SHITBAG.",1
"""

This file may be deleted.
Thanks for uploading Image:Pedigree Chump album cover.jpg. However, there is a concern that the rationale you have provided for using this image under """"fair use"""" may be invalid. Please read carefully the instructions at Wikipedia:Non-free content and then go to the image description page and clarify why you think the image qualifies.

If it is determined that the image does not qualify under fair use, it will be deleted within a couple of days according to our Criteria for speedy deletion. If you have any questions please ask them at the Media copyright questions page. Thank you. (talk • contribs • ) """,0
Can you give an example of the image where the template wasn't recognized?   Talk,0
"A couple of things to note. AWB can be used as a bot but mostly its used in semi manual mode. Although it does help to greatly increase the speed and efficiency of ones edits it also is just one of many tools, like twinkle, Hotcat and a variety of others whose edits are counted. I would also note that I question the data somewhat because Rich Farmbrough did a lot of edits himself prior to being banned from automation so I find it hard to believe that there was only a modest drop. I doubt that the remaining editors did enough edits to offset that loss and certainly counting bot edits we are missing out on a lot. With that said, the corps Wikipedia site seems to be operating progressively slower with each new release so that IMO is at least part of the reason for the decline. Also, the tabs tend to jump around a lot on slow connections so editors not familiar with the site get turned off rather quickly by have to play chase the wild button around. I have had multiple potential editors tell me that they got fed up when trying to make an edit because the buttons kept jumping and instead of hitting the talk or edit button they hit something else. A variety of other factors also impacts things but I'll leave it there for now.",0
"I AM GAY
Love
  
I AM GAY
Love",0
"Robert Palmer  

With no respect intended Binknsternet, kiss my ass.  Your Mary Ambrose lies are just that. Lies.  How you continue to get to be an editor here is beyond me.  You're a bully and a liar.  I have loads of back up for my information, unlike you.  I am reporting your for bullying and harassment and posting false information. Mary Ambrose is the hoax, no matter how you spin in.  Consider yourself reported.",1
"""
What do you mean by """"before physics""""?  Before quantum physics, or Newtonian physics, or Archimedian physics?  Before H.G. Wells?  Before Charles Dickens?  L.S. Mercier?   """,0
Kewl!  William Rodham Clinton,0
Yes you are correct they should be under certain headings. I will be attempting to fix the categories up more also.,0
"Sources for Hindu Castes and Sects
A careful reading of this book is revealing ,......a Hindu Pandit - a scholar of Hindu Scripture  ,.......ostensibly credited with  writing an authoritative book on Hindu castes......profoundly  relies ( although self admittedly)  on  content from (a) Evangelical Christian  missionary's   (b) British colonial officials and (c) here-say  on sources he self admittedly will not reveal ,  to  fill his book . The book is majorly bereft of Hindu Scriptural sources . And when they appear , a jumble of source and his own opinion . Other places he showers abuse on various sections and sects - his opinion not scriptural sourcing .",0
"Tard, my IP changes every time I reset my router. Your a wiki Nazi.",1
"I improved a bit his biography thanks to this source, who gives some more information: .",0
"Review of this article-in-progress by Erin
Big changes: There are NO links to other articles in this article. The interconnected nature of Wikipedia is its strength this needs to be changed! Your style of writing is too conversational for an informational article. Write as if you are the expert. 

Little changes: Using Wiki markup to force a table of contents at the beginning could add structure to this article. This might help you better relate a topic to the next topic you're going to discuss. I would also suggest moving the image up to the top of the article, so you can immediately communicate visually with the reader.

Style suggestions: It needs some spell check; read it out loud to catch them if your word processor didn't. It could also use some grammatical editing to avoid embarrassing apostrophes dropping in wherever they like. 

Visual suggestions: The figure is well-made (that is, it gets across the process of producing a river anticline) but it is not properly tagged according to wiki's copyright protocols and it could stand some labeling and uploading in a higher resolution.

Overall, you have a good start. Adding links to other articles and presenting the most professional article you can will help you get the rest of the way there. Cheers!",0
""" September 2012 (UTC)

Have we reached consensus? It seems that """"economic and political union"""" has drawn the most support by far.   
Wait a few days.   20:13, 10""",0
""", and should be deleted. """,0
"Just read the article, you will feel bad for being fooled by NASA, the article is full of proofs and pictures to support the theory",0
""":::It appears yo are blowing more Sh*&^ out of your rear end. and I have ample evidence that YOU care jack about """"good faith"""" except when it benefits you

The VERY FIRST SENTENCE of that book states. 

PREFACE. 

The object of this book is to show the circumstances under 
which the Federal Constitution was ratified by Pennsylvania. 

""",1
"It doesn't make any difference anyway Spartaz. Corrupt, rude and dishonest admins do what they want here anyway, just look at the sections above. But here was the start of our discussion  which, despite my polite request, quickly devolved into assumptions of bad faith on your part and extraordinary rudeness by you. Unless I am mistaken it ended with you requesting I not post on your talkpage. Unlike the worms and trolls emerging here on my page, I had no problem complying. I don't like hanging around creeps. I did post once when I saw you closed an AfD as delete when they only comments were in favor of keeping, but then I remembered who you were and removed my comment. Another editor took your inappropriate action to DRV where it was overturned. So again, yes, you are rude, yes, you are involved, yes you are a bad admin, yes you are a consistenet policy violator, yes you are a hypocrite who asks an editor to steer clear but has no problem going after that same editor at your first opportunity, but nevermind. That kind of abusive stupidity and harassment seems to be quite common here.",1
The individual who wrote the above is a damned liar.,0
"""::::::::::::::There is nothing in Eric's response that indicates he has taken offense, and there is nothing hysterical (although there was no need to mention anatomical features). Re talking down: if it's not that, it's just misguided to characterize taking the article on an important author to FA as """"important to you"""" as if Eric chose the article randomly and might have picked Plumbers Don't Wear Ties. What """"contradictory statement""""? Rather than poking Eric it would be better to identify some content that is missing due to a gender gap.   
""",0
Another reference noting that many Iranian Americans are irreligious has been added.,0
"Wow, this time, you don't have to be sad again.",0
"NPOV removed 

Over 2 months was given for the person who initiated the NPOV dispute to step forward, he/she didn't.

According to Wiki rules:

1- If you dispute a POV's neutrality you MUST identify your login name/IP. It vcan not be done anonymously.

2- You MUST present your case prior in the discussion page so that any potential dispute can be resolved.

3- You are free to edit the page prior to the above measures anyway.

Please do not break the Wiki rules again.",0
"Semi-protected edit request on 20 December 2015 

On the reception section, it's change to Postive reviews, why not revert it back to widespread critical acclaim.

50.39.96.201",0
"Well actually Ohconfucius, no one was asking you but maybe your ego needs something to do other than write good articles. 

I would like to see the Bot removed from GoingBatty - I would also like to see him spend 6 to 8 weeks on one article from start to finish (as I do). I would like him to avoid articles I'm working on until I have finished them (I usually add a post-article synopsis to show I've finished and to highlight some of the issues I encountered). I would like GoingBatty to accept that scouting may be his life but due to the similarities between the Scouts and the Klan (both like to creep around the woods at night in uniform while lighting fires and tying knots) it hardly appeals to me and neither therefore does he appeal to me.",0
"Apple likes to pretend that the idea for Dashboard came from Deskaccessories, but there is almost no similarity between the two.  The implementation of Dashboard uses much more similar technologies to Konfabulator and they look almost identical.  I mean, if Desk Accessories were written in a markup language of some sort, had polished and shiny graphics, ran all the time (whether they were being shown or not), and looked just like Konfab or Karamba, then they might have a point... but none of those things are true.",0
"All of character articles seriously need attention 

I did some work on Motoko's.",0
you are a nazi asshole and always will be.,1
"""
Granted the WEIGHT and clinical signficance of subluxation differs between straights and mixers, given that straights are the minority, how do you propose we present it?  Because it seems like the skeptics have focused a lot on the straight """"definition"""" as opposed to the modernized theories espoused by mixers (aka Gatterman and Leach).  While the core chiropractic belief that the correction of spinal abnormality is a critical health care intervention is open to debate.  This should be in the lead and nicely summarizes the controversy of subluxation both internal and external to the profession.  What do you think?   """,0
"My particular comment was directed more at the suburbs such as Edmond and Norman, but there was also a good argument that the neighborhood sections were getting too long and detailed for the main OKC article. Perhaps the detailed neighborhood information can be kept separate article as it is now, but to include an overview of the information about the neighborhoods in the main article in that section. Then the link to the separated article can be followed for more details.",0
"Sheila Watt-Cloutier
If you want to say she is appointed then find some sources to back that up. Until then stop removing sourced material that indicates she was elected.  (Talk)",0
"Stub and rework 
For background information, please see Wikipedia:Requests for comment/Jagged 85.
With 227 edits, , here, here or here. As the article has been created by Jagged 85 on 18 June 2007, there is no prior version to revert to. For this reason it needs to be stubbed completely.",0
"Hi. I see you have edited the Arvada page. If you have verifiable references about the charges against these two people please reference them in the main article page. I understand that these two people are probably sad now that they are law breaking (former) police officers and they are having trouble finding jobs or getting respect - but this is irrelevant to Wikipedia. The verifiable facts show that these two named individuals were involved in this, and charged with crimes. If you have new information, please provide it as a verifiable reference. If you can not, please do not edit war on the main page. That is against Wikipedia policy. 

Thank you and have a nice day. )",0
It is a dialect of Arabic!,0
"""

 Geology of Antarctica 

As requested by yourself, I have done my best to write a decent geology section for the Antarctica article.  I felt that the article was a beautiful piece of work, but I also completely agreed with your objection.  Rather than object, I simply wrote something to meet the need.  However, I'm a chemist rather than a geologist, and I'd really appreciate it if you could read over my efforts at translating into plain English things like """"the structural grain, defined by fold-axis trends, has been disrupted by large-scale block-faulting.""""  Hopefully you can accept this article as an FA now? Please let me know if it's OK. Cheers,  """,0
"Tony Cragg

I am writing to you re Tony Cragg's article on Wikipedia, which I have been trying to improve. As you quite rightly pointed out, (prior to my editing) Wikipedia's coverage of Cragg's life and career is embarrassingly weak and what I have added is not 'necessarily bad.'

I am new to Wikipedia editing and it has been difficult to get to grips with how it works, but I feel like I am getting there. For all my efforts to be deleted would be a real shame. I would like to start up a dialogue so I can continue to improve Cragg's article.

As I understand it, you have identified the section on the Sculpture Park as posing a potential copyright issue, as a copy or modification of the text from Cragg's website. I did indeed use his website as a point of reference (for lack of other sources) but I am surprised you consider what I edited to be a copyright issue. I will happily work on this section further so as to improve it but I ask that you 'unblock' the rest of article and advise the best way to proceed.

I look forward to hearing from you  
Hi! It is quite amazing to me that someone so well known could have such a poor article here, but that can happen; it will be blanked for a week or so now so that anybody who wants to rewrite it can do so. I do understand that it's very hard to get started as an editor here, and certainly I don't want to make it harder for you. However, you may inadvertently have fallen foul of some of our basic rules, including the one about using several accounts (that isn't in itself a problem, but becomes one if the accounts break other rules, such as, unfortunately, our copyright policy). One of the four accounts has declared a connection to the Lisson Gallery, and the IP address obviously belongs to the gallery; it would be helpful to know if the other three editors who appear to be similarly connected, including you, are so connected, or indeed are all the same real-world person. If you have a connection to the gallery you probably have what we call a conflict of interest, and that means that in most cases you shouldn't edit the article, but limit yourself to suggestions on the talk page. I'm prepared to help with the writing in this case. A good first step would be to start assembling some independent reliable sources about the artist. These should be sources of information that do not have an interest in promoting him, so commercial art gallery websites are unlikely to be acceptable, but websites of public institutions, books, well-known newspapers and magazines are all likely to be good. You could perhaps list some of those on the talk page of the article. While it's helpful if I can see them, it's not obligatory. Then we can take it from there.",0
"Also, where is this figure for so many jews being redheaded? I've never seen a single redhaired ashkenazi in my life. The european genetic contribution to the Ashkenazi came entirely from areas where red hair is very uncommon, so where does this come in?",0
"""== Adoption ==

If you're interested checkout my user page and my talk page to see if you'd like to be adopted. 

""",0
"ami killed sailor moon 

.",1
"Please refrain from unfounded accusations 

I did not vandalize any page.  I correctly pointed out that there was no citations for what was posted as opposed to what had been there before.  I do not appreciate your rudeness nor your accusations.",0
"""

The fat kid

What was it like growing up as the fat kid?  —Preceding unsigned comment added by 213.202.187.128   """,0
", you know who Stephen Halbrook is, right? (...not really considered to be a neutral player in this game, to put it mildly.)",0
"They revert any changes as a kneejerk reaction, giving flimsy or no justification for doing so. They've been doing it for years and there's a few of them, so they get away with it.",0
"hi, i'm working on czech wiki, why can't i place useful link here?",0
""" Threat =

I would apologize, but I have nothing to apologize for.

If you goose-stepping Nazis had common decency or half a brain, many of the edits you've been making, and the rationales for them wouldn't be made.

No wonder Wikipedia has become an absolute laughing stock throughout """"teh internets""""

cyclades

=""",1
"""

Oppose, slightly.  While I agree that the current use is not necessarily primary, I do not see how moving this will result in a net positive. eth 
With the city article averaging at least 300,000 more readers a month, wouldn't it make more sense to have """"New York"""" redirect there? It would be a net positive if the least amount of readers are displaced, and given that the city seems to be the primary usage, especially internationally, I think that redirecting """"New York"""" to the city would do just that. Cheers, •me """,0
", and so to avoid the entire qualifications that are necessary",0
"""

 The GAME Christmas Tinner hoax 

There seems to be a hoax product on the GAME website, """"The GAME Christmas Tinner"""", that alleges to be a complete Christmas dinner in a can. There are even competitors, one with a """"Christmas dinner in a can"""" that supposedly self-heats. The GAME page is currently marked """"SOLD OUT"""" until 2014. There are no credible consumer reviews of this alleged product on the Web, or even evidence that anyone has successfully purchased one.

It is currently WP:Original Research that this is a hoax, but the graphics designer (Chris Godfrey) shows a clearly fake """"12 course meal"""" on his website.

This seems to be 'viral' marketing for GAME, but it could also be marketing for Chris Godfrey.  (talk) """,0
I have removed Pope John Paul II's death from list of tragedies along w/ Christine Dewitts birth. Neith constitute a tragedy. do not re-add them.,0
"Please point out any misrepresentations that you see. Again, would you say there is currently a strong consensus for the inclusion and current use of these images?",0
"""

 Article JB Gill 

Hello, and thanks for your recent contributions to Wikipedia. However, most of the information that you've added at the JB Gill article was copied directly from the JLS article. Firstly, even though Wikipedia is freely licensed under the Creative Commons License, text copied from Wikipedia articles must be attributed to the original article, requiring attribution in the edit summary (at the very least). Secondly, the original article was a redirect because it was alleged that the subject did not have notability beyond his role at the band, and your copy-and-paste move of the band history seems to support this assertion, so I've restored the redirect. If you have any questions or comments, please leave a message on my talk page. Thanks.  «Click Here» """,0
...and now continued there.,0
"Now come on, that hardly seems fair does it.  You accuse a lot of people of a lot of things, and yet you can't take criticism yourself.  Seems like a bit of a contradiction.",0
"Channel 4 teatime schedule.

Paul currently lives on a farm in a tiny village in Kent.",0
"International Crimes Tribunal (Bangladesh) 

 Please explain were in the source used does it say the figures are the subject of considerable dispute or even 58,000, and number of women raped at 25,000, both of which are themselves objectively high numbers.? This is a blatant misrepresentation of the source. You also removed Up to 10 million refuges fled to India and a further 30 million were displaced which was sourced to the academic press and a leading author in the field, please self revert.",0
"Harold Larwood
Don't know where you are in the world, but as promised I am notifying you, together with appropriate link here, that Harold Larwood now sits atop the FAC pile, awaiting judgement. I hope the cruise went/is going well, and look forward to your comments.",0
